Time,Data
0.12348401099961848,-5.0
0.12349121199986257,-4.0
0.12708291099988855,-24.0
0.1271167489999243,13.0
0.12712605799970333,-18.0
0.12713398699997924,6.0
0.12714189099961004,20.0
0.127150650999738,2.0
0.12715861399965434,1.0
0.12716609399967638,-11.0
0.1271736669996244,16.0
0.127181070000006,21.0
0.12718874099982713,-2.0
0.12719790999972247,14.0
0.12721004900004118,-35.0
0.12722168399977818,-14.0
0.12723276499991698,-21.0
0.12724661699985518,2.0
0.13101613399976486,-1.0
0.13103728599980968,-2.0
0.13104687899976852,3.0
0.1310554609999599,-2.0
0.1310863949997838,-29.0
0.13109495399976367,-13.0
0.1311025739996694,10.0
0.13110985999992408,-2.0
0.13111767500004134,2.0
0.13112725999963004,7.0
0.13113489299985304,10.0
0.13114244400003372,-18.0
0.13114991399970677,0.0
0.13115777899975,31.0
0.13116535199969803,12.0
0.13117310099960378,-23.0
0.13525338399995235,-8.0
0.13527691299987055,-31.0
0.13528575999998793,-30.0
0.13529302200004167,-14.0
0.13530060999983107,19.0
0.135307981999631,21.0
0.135315128000002,13.0
0.1353222369998548,-14.0
0.13532929099983448,20.0
0.13533650599993052,7.0
0.1353436370000054,-14.0
0.1353510379999534,-5.0
0.1353581079997639,0.0
0.13536496200003967,11.0
0.1353717939996386,3.0
0.13537880399962887,-17.0
0.13933423899970876,19.0
0.1393591229998492,15.0
0.13936863499975516,23.0
0.13937627299992528,-4.0
0.13938394599972526,5.0
0.13939152800003285,-21.0
0.13939870399963183,-24.0
0.13940587099978075,10.0
0.13941299399994023,-17.0
0.13942006499974013,-19.0
0.13942693699982556,-11.0
0.13943377199984752,-9.0
0.13944060099993294,6.0
0.13944752799989146,1.0
0.13945439199960674,0.0
0.13946183500002007,-3.0
0.14340911099998266,15.0
0.14343580099966857,-5.0
0.1434450100000504,2.0
0.14345306399991387,-30.0
0.14346066099960808,-4.0
0.14346836300001087,-32.0
0.14347556099983194,6.0
0.14348266999968473,-5.0
0.14348969699994996,0.0
0.14349649399991904,7.0
0.14350339499969778,-1.0
0.14351050200002646,-15.0
0.14351797799963606,-9.0
0.14352514899974267,-27.0
0.14353211399975407,-9.0
0.14353925599971262,4.0
0.14751580899974215,-7.0
0.14754381900002045,-16.0
0.14755339999965145,2.0
0.147560945999885,-16.0
0.14756863200000225,-3.0
0.14757583899972815,4.0
0.14758308999989822,24.0
0.14759039000000485,17.0
0.1475976179999634,13.0
0.14760486299974218,29.0
0.1476121629998488,4.0
0.14761917699979676,-11.0
0.1476261899997553,14.0
0.14763326799993592,20.0
0.14764035099960893,5.0
0.1476475289996415,1.0
0.15162273899977663,-14.0
0.15165647699996043,-27.0
0.15166648900003565,-9.0
0.1516749349998463,-9.0
0.15168294099976265,-2.0
0.15169070199999624,11.0
0.1516987759996482,-17.0
0.15170660599960684,-20.0
0.1517141719996289,-14.0
0.15172180799982016,-6.0
0.1517292839998845,23.0
0.15173645400000169,13.0
0.1517438050000237,-8.0
0.1517512599998554,-21.0
0.15175837499964473,-9.0
0.15176574599991,11.0
0.15568137499985824,-14.0
0.1557009499997548,-13.0
0.15570982700000968,10.0
0.15571731599993655,25.0
0.15572463099988454,-6.0
0.15573185199991713,-26.0
0.155739290999918,-6.0
0.1557464039997285,27.0
0.15575338400003602,-26.0
0.1557602739999311,-20.0
0.15576724499987904,-14.0
0.15577420599993275,-1.0
0.1557813439999336,14.0
0.1557883899999979,4.0
0.15579561499998817,20.0
0.1558025770000313,-18.0
0.1598338219996549,-17.0
0.15985866699975304,11.0
0.15986774199973297,31.0
0.15987559999985024,-9.0
0.15988309099975595,-17.0
0.15989019299968277,-46.0
0.15989728999966246,-13.0
0.1599042399998325,19.0
0.15991101500003424,-4.0
0.15991778199986584,20.0
0.15992478899988782,12.0
0.15993149699988862,21.0
0.15993850199993176,-19.0
0.15994524799998544,-11.0
0.15995206299976417,-10.0
0.15995913799997652,-1.0
0.1642595899998014,2.0
0.16429352899967853,7.0
0.16430623399992328,-8.0
0.16431847800004107,-18.0
0.16433038399964062,-26.0
0.16433779699991646,-14.0
0.1643448059999173,-11.0
0.16435192199969606,22.0
0.16435857599981318,23.0
0.16436530199962363,7.0
0.16437205600004745,19.0
0.16437887099982618,2.0
0.16438577600001736,12.0
0.16439237899976433,-14.0
0.16439913199974399,-15.0
0.16440618499973425,0.0
0.16803282999990188,7.0
0.1680579939998097,23.0
0.16808697699980257,22.0
0.16809438399968712,12.0
0.16810147299975142,1.0
0.16810878599972057,-11.0
0.1681158950000281,-4.0
0.16812261299992315,-7.0
0.16812949999984994,-4.0
0.16813608299980842,7.0
0.16814280299968232,10.0
0.16814951099968312,15.0
0.1681562489998214,-20.0
0.168163469999854,-26.0
0.16817013499985478,14.0
0.16817713299997195,18.0
0.17216399099970658,24.0
0.1722005349997744,4.0
0.1722101149998707,-29.0
0.17221816299979764,-30.0
0.1722260249998726,-7.0
0.1722357439998632,2.0
0.1725220299999819,-9.0
0.17253012499986653,15.0
0.17253741399963474,3.0
0.17254478999984713,9.0
0.1725521469998057,-3.0
0.17255946099976427,10.0
0.1725668849999238,-14.0
0.17257417299970257,9.0
0.1725813879997986,-14.0
0.17258917099979953,8.0
0.17613916299978882,20.0
0.17616641899985552,-11.0
0.17617544799986717,-21.0
0.1761833509999633,-8.0
0.17619130599996424,-3.0
0.1761992609999652,-20.0
0.1762073239997335,-17.0
0.1762148210000305,-10.0
0.17622229099970355,17.0
0.17622990899963042,4.0
0.17623786599961022,3.0
0.1762456039996323,12.0
0.17625322699996104,-5.0
0.17626068999970812,-13.0
0.1762680899996667,-6.0
0.17627561599965702,13.0
0.18022089699979915,4.0
0.18025090499986618,32.0
0.18026722699960374,-29.0
0.1802798669996264,-22.0
0.1802925279998817,-12.0
0.18030442199960817,-20.0
0.18031502799976806,-7.0
0.18032241599985355,3.0
0.18032967999988614,7.0
0.1803370019997601,10.0
0.18034430999978213,-3.0
0.18035153599976184,-7.0
0.1803593669997099,28.0
0.18036667199976364,10.0
0.18037389499977508,-4.0
0.18427358199960509,5.0
0.1842793549999442,-14.0
0.1842818410000291,10.0
0.18428395599994474,-10.0
0.18428607299983923,-4.0
0.18428803699998753,-9.0
0.18429004699964935,18.0
0.1842920439999034,10.0
0.1842940919996181,7.0
0.18429603699996733,-3.0
0.18429798699980893,-7.0
0.1843000049998409,-14.0
0.18430197699990458,-27.0
0.18430391299989424,-4.0
0.1843058839999685,8.0
0.1843077949997678,-3.0
0.18430977499974688,-21.0
0.18829426399997828,6.0
0.18829997700004242,7.0
0.18830245699973602,22.0
0.18830465299970456,21.0
0.1883068059996731,3.0
0.18830879600000117,-1.0
0.18831085700003314,-22.0
0.18831284199995935,8.0
0.18831481899997016,11.0
0.1883168909998858,-32.0
0.18831887799979086,-3.0
0.18832082799963246,10.0
0.18832280499964327,8.0
0.18832487999998193,-30.0
0.1883268449996649,-18.0
0.19239107699968372,10.0
0.1924039460000131,-15.0
0.19240975699995033,28.0
0.19241489199976058,-24.0
0.19241959199962366,3.0
0.19242413899974053,-25.0
0.19242868499986798,-14.0
0.19243318899998485,25.0
0.19243766299996423,0.0
0.19244215799972153,-19.0
0.19244815699994433,-11.0
0.19245255399982852,-6.0
0.1924569079997127,10.0
0.1924612539996815,-19.0
0.19246573800000988,8.0
0.19247014999973544,-32.0
0.1965372979998392,5.0
0.19655604699983087,8.0
0.19656411100004334,-12.0
0.1965716810000231,-33.0
0.19657805599990752,7.0
0.19658516299978146,1.0
0.19659113499983505,-4.0
0.19659697399993092,8.0
0.196602922999773,-34.0
0.19660867599986886,-30.0
0.19661445099973207,11.0
0.19662016999973275,1.0
0.19662597999968057,-11.0
0.19663173899971298,6.0
0.1966374979997454,22.0
0.19664333899982012,-1.0
0.2007671639998989,-10.0
0.20079455499990218,30.0
0.2008036140000513,1.0
0.20081087399967146,-21.0
0.20081814299965117,-24.0
0.2008249599998635,6.0
0.2008316989999912,12.0
0.20083842999974877,-1.0
0.20084507399997165,6.0
0.20085151399962342,9.0
0.2008579179996559,18.0
0.20086438799989992,3.0
0.20087065699999584,12.0
0.20087703599983797,14.0
0.20088327299981756,-1.0
0.20088962699992408,-9.0
0.2047584859997187,0.0
0.2047774589996152,-1.0
0.2047859750000498,20.0
0.20479292699974394,1.0
0.20479978100001972,-5.0
0.2048064069999782,27.0
0.20481302700000015,7.0
0.2048194879998846,11.0
0.20482570800004396,5.0
0.20483201099978032,-25.0
0.2048382739999397,-23.0
0.2048445619998347,11.0
0.20485089599969797,29.0
0.20485724599984678,-2.0
0.2048635229998581,3.0
0.20486985599973195,-3.0
0.20895782499974302,-6.0
0.2089929249996203,-10.0
0.20900209699993866,-4.0
0.20900968599971748,13.0
0.20901719899984528,-1.0
0.20902431199965577,-19.0
0.20903170499968837,10.0
0.209038646999943,20.0
0.20904561699990154,11.0
0.20905258999982834,-1.0
0.20908265599973674,12.0
0.209092131000034,-6.0
0.2090989579996858,-8.0
0.20910614800004623,-1.0
0.209113392999825,17.0
0.2091201599996566,-19.0
0.21300713199980237,-2.0
0.21303345899968917,13.0
0.21304160199997568,-17.0
0.21304861899989191,-30.0
0.21305557599998792,-5.0
0.21307689599962032,-13.0
0.2130843699997058,20.0
0.21309126599999217,17.0
0.21309770599964395,12.0
0.213104115999613,-9.0
0.21311074300001565,0.0
0.213117499999953,27.0
0.21312408699986918,-15.0
0.2131304109998382,20.0
0.21313673499980723,-3.0
0.2131430909998926,2.0
0.21740161399975477,-7.0
0.2174295599998004,-29.0
0.21743853899988608,6.0
0.21744622599999275,29.0
0.2174540179998985,-2.0
0.21746113899962438,-5.0
0.2174682899999425,3.0
0.2174755279997953,11.0
0.2174823219997961,10.0
0.2174893369997335,-20.0
0.21749629999976605,-11.0
0.2175033219996294,39.0
0.21751014799974655,8.0
0.21751701399989543,9.0
0.2175267059997168,-8.0
0.21753361299988683,-15.0
0.22139577500001906,-9.0
0.22142359899999065,20.0
0.22143275099961102,11.0
0.22144053600004554,-4.0
0.2214479549998032,2.0
0.2214553280000473,-26.0
0.22146238300001642,20.0
0.2214695689999644,29.0
0.22147659999973257,-2.0
0.2214834419996805,-26.0
0.22149040899967076,8.0
0.22149735699986195,-2.0
0.22150420099978874,-13.0
0.22151103799978955,8.0
0.22151788599967404,9.0
0.22152483999980177,-2.0
0.22538506899991262,2.0
0.22541345599984197,-3.0
0.22542235699984303,-8.0
0.22542972399969585,14.0
0.22543737799969676,25.0
0.22544476499979282,-8.0
0.22545192799998404,-9.0
0.22545923200004836,20.0
0.2254661329998271,-4.0
0.22547304099998655,17.0
0.2254799769998499,-16.0
0.22548695099976612,-12.0
0.22549386999980925,-29.0
0.22550063599965142,-4.0
0.22550735499999064,-6.0
0.22551400999964244,17.0
0.2293524609999622,15.0
0.22938324500000817,9.0
0.22939209399964966,-7.0
0.22940749600002164,-28.0
0.229415312999663,16.0
0.22942585099963253,4.0
0.22943297099982374,4.0
0.2294398569997611,-1.0
0.22944647699978304,1.0
0.2294531359998473,-6.0
0.2294597509999221,5.0
0.2294664669998383,12.0
0.22947318899969105,-13.0
0.2294799419996707,6.0
0.22948667899981956,-40.0
0.2294932769996194,17.0
0.2334556989999328,-18.0
0.23347564100004092,-11.0
0.23348467699997855,-24.0
0.23349204599981022,1.0
0.23349918999974761,7.0
0.2335062619999917,28.0
0.23351318899995022,12.0
0.23352014099964435,27.0
0.23352699499992013,8.0
0.23353370499989978,6.0
0.23354070200002752,-10.0
0.2335473519997322,-5.0
0.23355721200005064,-19.0
0.2335696789996291,2.0
0.23358073300005344,4.0
0.2335933849999492,-4.0
0.23760276499979227,-12.0
0.23763086300004943,-5.0
0.23763964299996587,-2.0
0.23764773199991396,-5.0
0.23765506399968217,-6.0
0.23766239299993686,1.0
0.2376693799997156,25.0
0.23767663099988567,6.0
0.23768369799972788,-6.0
0.23769045999961236,-17.0
0.23769731399988814,13.0
0.23770447499964575,10.0
0.23771152099971005,40.0
0.23771825699986948,26.0
0.23772501199982798,-25.0
0.23773172999972303,-24.0
0.2417064789997312,-32.0
0.24172779499986063,0.0
0.24173659300004147,10.0
0.2417441129996405,10.0
0.2417512799997894,-16.0
0.2417586990000018,6.0
0.24176668299969606,2.0
0.24177375199997186,10.0
0.2417808119998881,5.0
0.24178786299989952,17.0
0.24179517199991096,-23.0
0.2418021079997743,23.0
0.24180910999984917,18.0
0.24181580999993457,6.0
0.2418225619999248,-11.0
0.24183003899997857,-19.0
0.24575524299962126,23.0
0.24577383699988786,-5.0
0.24578245099974083,-18.0
0.24578978499994264,-27.0
0.2457964379996156,-10.0
0.24580290299991248,5.0
0.2458093629998075,16.0
0.24581593299990345,29.0
0.2458225389996187,-18.0
0.24582909299988387,-2.0
0.24583531700000094,-10.0
0.2458417049997479,8.0
0.2458480829996006,3.0
0.24585425599980226,6.0
0.24586293299989848,-4.0
0.24586943399981465,11.0
0.24994197799969697,-13.0
0.2499661499996364,-7.0
0.24997401199971137,-36.0
0.24998106699968048,-13.0
0.24998769299963897,35.0
0.2499942309996186,-25.0
0.2500005980000424,13.0
0.2500070279997999,-2.0
0.2500133239996103,2.0
0.2500195409998014,13.0
0.25002587499966467,29.0
0.2500321289999192,2.0
0.25003889699974025,8.0
0.25004550399989967,10.0
0.25005182199993214,-28.0
0.25005798999973194,-9.0
0.2543848669997715,18.0
0.25441219599997567,-10.0
0.25442035199966995,2.0
0.2544277309998506,15.0
0.25443465099988316,-14.0
0.2544415019997359,-8.0
0.2544483799997579,-28.0
0.2544550159996106,-9.0
0.2544616689997383,22.0
0.25446849899981316,34.0
0.2544749700000466,19.0
0.2544813049998993,0.0
0.25448771499986833,20.0
0.254494099999647,-11.0
0.25450059800004965,-18.0
0.25450687900001867,-16.0
0.2580815259998417,-11.0
0.2581097999996018,37.0
0.25811786299982487,3.0
0.258124774999942,-13.0
0.25813165199997457,-18.0
0.25813917300001776,-1.0
0.25814667499980715,6.0
0.25815333999980794,2.0
0.2581598120000308,-7.0
0.2581663070000104,-42.0
0.2581727100000535,-7.0
0.2581791939996947,22.0
0.258185513999706,3.0
0.25819189499998174,-14.0
0.2581983879999825,8.0
0.25820471299994097,9.0
0.26215818799983026,5.0
0.2621841819996007,3.0
0.2621928589996969,3.0
0.26220012899966605,-15.0
0.26221661399995355,-1.0
0.2622237689997746,7.0
0.26223075300003984,10.0
0.2622377959996811,-21.0
0.2622444179996819,-14.0
0.2622512119996827,26.0
0.26225793200001135,14.0
