Time,Data
2.364199986004678e-05,-33.0
3.664799987745937e-05,-46.0
4.501799980971555e-05,18.0
5.2908999805367785e-05,11.0
6.059099996491568e-05,15.0
0.004306746999873212,15.0
0.004333812999902875,-1.0
0.0043427379998774995,-5.0
0.004350261999888971,-15.0
0.004358814999932292,-3.0
0.004366894999975557,-11.0
0.004374847999997655,-24.0
0.004382393000014417,-5.0
0.008243177999929685,53.0
0.008284745999844745,4.0
0.008294101999808845,-24.0
0.008301384999867878,-5.0
0.008309479999979885,-13.0
0.008317100999875038,-16.0
0.008325319999812564,26.0
0.008332531999940329,-14.0
0.012344859999984692,-4.0
0.012371873999882155,9.0
0.012380635999988954,1.0
0.012388273999931698,-13.0
0.012397154999916893,0.0
0.012404735000018263,22.0
0.012411586999860447,-3.0
0.012418811999850732,-13.0
0.016339017999825955,-4.0
0.01636061699991842,-24.0
0.01637625599983039,-17.0
0.016383760999815422,-2.0
0.016400083000007726,27.0
0.016407174999812923,-9.0
0.016414255999961824,8.0
0.01642115599997851,-8.0
0.020450349999919126,21.0
0.020469927000021926,-23.0
0.020478529999991224,-7.0
0.020486128999891662,12.0
0.02049447399986093,9.0
0.020501336999814157,-5.0
0.020508202999963032,1.0
0.020515230000000884,11.0
0.02452178999988064,20.0
0.024538644999893222,-14.0
0.024546507999957612,-7.0
0.02455339199991613,2.0
0.024559557999964454,7.0
0.024565685999959896,18.0
0.024571806999801993,0.0
0.02457846599986624,21.0
0.028689426000028107,-7.0
0.028713986999946428,6.0
0.028721581999889167,1.0
0.028729462999990574,-24.0
0.028736383000023125,11.0
0.02874268199980179,15.0
0.02874898300001405,6.0
0.028755449999835037,-15.0
0.03271861700000045,21.0
0.03273690999981227,-17.0
0.03274519699994016,3.0
0.03275217899999916,13.0
0.03276202799997918,2.0
0.03276868799980548,15.0
0.032775304999859145,6.0
0.03278198399993926,14.0
0.036868834999950195,-12.0
0.03688778099990486,-2.0
0.03689630299982127,43.0
0.03690327200001775,-9.0
0.036910226999907536,-11.0
0.03691702899982374,5.0
0.03692366999985097,-11.0
0.03693019299998923,5.0
0.04092168499983018,16.0
0.04093874899990624,19.0
0.04094622299999173,-23.0
0.040952889999971376,-5.0
0.040959325999892826,-15.0
0.040965679000009914,-13.0
0.04097162999983084,-5.0
0.04097744899991085,12.0
0.045007694999867454,3.0
0.045030586999928346,-1.0
0.04503856899987113,11.0
0.04504501399992478,-11.0
0.04505138399986208,20.0
0.04505744799985223,-1.0
0.045063425999842366,-3.0
0.045069515000022875,6.0
0.04507987299984961,-4.0
0.04921960499996203,-15.0
0.04924108999989585,7.0
0.04926384199984568,-3.0
0.04927084999985709,3.0
0.049277566999990086,10.0
0.04928454499986401,-3.0
0.04929101399989122,-2.0
0.04929769899990788,-1.0
0.053283542999906786,23.0
0.0533086089999415,26.0
0.05331755399993199,-16.0
0.0533252640000228,3.0
0.05333219499993902,-31.0
0.0533388929998182,20.0
0.05334573300001466,-12.0
0.05335756399995262,31.0
0.057452359999842884,12.0
0.05748088599989387,20.0
0.05748944499987374,-19.0
0.057497130999990986,8.0
0.057507182999870565,-22.0
0.057517762999850675,-6.0
0.05752897100001064,5.0
0.05753750899998522,-5.0
0.061540577999949164,59.0
0.06157361299983677,0.0
0.061588088999997126,-3.0
0.06159748999994008,-7.0
0.06160488599994096,7.0
0.061611932000005254,-14.0
0.06161908499984747,-4.0
0.06162668999991183,17.0
0.06549292899990178,10.0
0.06551963199990496,-17.0
0.0655279719999271,-20.0
0.0655376659999547,-9.0
0.06554499499998201,-9.0
0.0655530069998349,15.0
0.06556003399987276,11.0
0.06556778499998472,5.0
0.06967164399998182,21.0
0.06969914299997981,-11.0
0.06970881099982762,-22.0
0.06971649100000832,-8.0
0.06972418599980301,6.0
0.06973121299984086,-8.0
0.06973864799988405,18.0
0.06974576899983731,8.0
0.07370419399990169,6.0
0.07373324199988929,-2.0
0.07374272099991686,-9.0
0.07375084999989667,26.0
0.07375883700001395,11.0
0.0737665350000043,-14.0
0.07377428999984659,19.0
0.0737863719998586,8.0
0.07788468699982332,-2.0
0.07792068200001268,-1.0
0.07793465999998261,-14.0
0.07794766699998945,-11.0
0.07795916700001726,-12.0
0.07797089199993934,9.0
0.07798452199995154,12.0
0.07799763899993195,18.0
0.08193637599993053,-6.0
0.08195821499998601,-24.0
0.08196741999995538,-4.0
0.08197536900001978,-5.0
0.08198322299995198,12.0
0.08199634099992181,15.0
0.08200405899992802,21.0
0.08201185299981262,29.0
0.08611429699999462,2.0
0.08614411199982897,-2.0
0.08615390599993589,-7.0
0.08616217999997389,-16.0
0.08617010399984792,-3.0
0.086177662999944,3.0
0.08618508799986557,2.0
0.08619571399981396,10.0
0.09014109099985035,-5.0
0.09016343399980542,21.0
0.09017323900002339,-14.0
0.09018144199990275,20.0
0.09018948999982968,-19.0
0.09019722399989405,0.0
0.09020489399995313,1.0
0.09021291999988534,13.0
0.09421521599983862,-1.0
0.09423603599998387,-1.0
0.09424468899987914,-5.0
0.09427385200001481,18.0
0.0942810889998782,1.0
0.0942880929999319,0.0
0.09429544599993278,-11.0
0.09430268099981731,-15.0
0.0943097909998869,13.0
0.09855478299982678,-30.0
0.09857992799993553,14.0
0.09858853999980965,9.0
0.09859586099992157,-1.0
0.09860334299992246,-8.0
0.09861084799990749,-16.0
0.0986181809998925,2.0
0.09862527199993565,4.0
0.10258179199990991,2.0
0.10260706899998695,-7.0
0.10261840399994071,20.0
0.1026259579998623,7.0
0.10263329199983673,10.0
0.10264070799985348,-9.0
0.10264771299989661,21.0
0.10265514999991865,-3.0
